,row.,user_id,vehicle_model_id,package_id,travel_type_id,from_area_id,to_area_id,from_city_id,to_city_id,from_date,to_date,online_booking,mobile_site_booking,booking_created,from_lat,from_long,to_lat,to_long,Car_Cancellation
2834,2834,30422,12,NA,2,61,393,NA,NA,5/10/13 15:07,,1,0,5/10/13 10:36,12.96298,77.71229,13.19956,77.70688,0
2835,2835,28359,85,NA,2,238,1021,NA,NA,5/18/13 9:07,,0,0,5/10/13 10:43,12.93711,77.60171,13.02853,77.54625,0
2836,2836,1047,10,NA,2,1069,393,NA,NA,5/10/13 14:24,,0,0,5/10/13 11:32,12.949764,77.643524,13.19956,77.70688,0
2837,2837,30431,12,NA,2,293,1384,NA,NA,5/10/13 13:26,,0,0,5/10/13 12:30,12.849482,77.663187,13.02853,77.54625,0
2838,2838,23216,12,NA,2,1337,393,NA,NA,5/10/13 15:50,,1,0,5/10/13 12:32,12.975693,77.729096,13.19956,77.70688,0
2839,2839,30126,12,NA,2,293,1237,NA,NA,5/13/13 17:16,,0,0,5/10/13 12:49,12.849482,77.663187,12.92645,77.61206,0
2840,2840,30436,12,NA,2,293,393,NA,NA,5/11/13 5:02,,0,0,5/10/13 12:55,12.849482,77.663187,13.19956,77.70688,0
2841,2841,30439,12,NA,2,1384,689,NA,NA,5/11/13 21:50,,1,0,5/10/13 12:59,13.02853,77.54625,12.97672,77.64927,0
2842,2842,30440,12,2,3,793,NA,NA,NA,5/10/13 13:26,,0,0,5/10/13 13:02,13.02239,77.59492,NA,NA,0
2843,2843,30126,12,NA,2,293,1237,NA,NA,5/16/13 17:16,,0,0,5/10/13 13:13,12.849482,77.663187,12.92645,77.61206,0
2844,2844,25190,12,1,3,571,NA,NA,NA,5/10/13 17:02,,0,0,5/10/13 14:07,12.95185,77.69642,NA,NA,0
2845,2845,30448,12,NA,2,1085,1194,NA,NA,5/11/13 5:31,5/12/13 0:00,1,0,5/10/13 14:26,12.911942,77.651582,13.00446,77.56923,0
2846,2846,30458,12,NA,2,393,448,NA,NA,5/10/13 21:36,,0,0,5/10/13 16:10,13.19956,77.70688,12.92732,77.63575,0
2847,2847,21076,12,NA,2,776,105,NA,NA,5/10/13 18:28,,1,0,5/10/13 16:31,13.01508,77.67796,13.01766,77.64503,1
2848,2848,32212,12,NA,2,83,572,NA,NA,5/10/13 21:07,,0,0,5/10/13 17:39,12.92415,77.67229,12.91873,77.61494,0
2849,2849,30466,12,NA,2,89,572,NA,NA,5/10/13 19:26,5/11/13 0:00,1,0,5/10/13 18:02,12.96519,77.71932,12.91873,77.61494,1
2850,2850,868,12,NA,2,561,393,NA,NA,5/11/13 6:00,,0,0,5/10/13 18:15,13.00983,77.62967,13.19956,77.70688,0
2851,2851,19424,28,NA,2,458,393,NA,NA,5/10/13 23:02,,1,0,5/10/13 18:20,13.00037,77.72746,13.19956,77.70688,0
2852,2852,30473,12,NA,2,793,452,NA,NA,5/10/13 20:09,,1,0,5/10/13 18:45,13.02239,77.59492,12.95278,77.59088,0
2853,2853,30474,85,NA,2,1390,1089,NA,NA,5/10/13 23:02,,0,0,5/10/13 18:47,12.969368,77.641302,12.99517,77.731147,0
2854,2854,16910,85,NA,2,83,393,NA,NA,5/11/13 4:33,,0,0,5/10/13 19:35,12.92415,77.67229,13.19956,77.70688,0
2855,2855,30483,12,NA,2,1068,1099,NA,NA,5/10/13 20:38,,0,0,5/10/13 19:45,13.044009,77.606805,12.93652,77.54481,0
2856,2856,30488,12,NA,2,977,1384,NA,NA,5/10/13 22:33,,0,0,5/10/13 20:14,12.969933,77.533286,13.02853,77.54625,0
2857,2857,30490,12,NA,2,1340,393,NA,NA,5/11/13 4:33,,1,0,5/10/13 20:22,13.049165,77.593189,13.19956,77.70688,0
2858,2858,30491,12,NA,2,410,1393,NA,NA,5/11/13 11:16,,0,0,5/10/13 20:26,13.05121,77.54113,13.19966,77.70688,0
2859,2859,36040,12,1,3,1155,NA,NA,NA,5/11/13 15:07,,0,0,5/10/13 20:28,12.90245,77.66081,NA,NA,1
2860,2860,23323,12,NA,2,458,1373,NA,NA,5/11/13 10:04,,0,0,5/10/13 20:32,13.00037,77.72746,13.037255,77.58166,0
2861,2861,23323,12,NA,2,458,1192,NA,NA,5/11/13 12:57,,0,0,5/10/13 20:35,13.00037,77.72746,12.97677,77.5727,0
2862,2862,4485,12,1,3,767,NA,NA,NA,5/11/13 10:48,5/11/13 0:00,1,0,5/10/13 21:51,12.9122,77.51043,NA,NA,0
2863,2863,30497,12,NA,2,393,788,NA,NA,5/11/13 10:19,,0,0,5/10/13 21:57,13.19956,77.70688,12.92471,77.49867,0
2864,2864,30501,12,NA,2,1388,575,NA,NA,5/11/13 6:57,,1,0,5/10/13 22:34,12.919722,77.592806,13.03017,77.56684,0
2865,2865,30503,12,2,3,1141,NA,NA,NA,5/11/13 3:07,5/11/13 0:00,1,0,5/10/13 23:03,12.91028,77.64512,NA,NA,0
2866,2866,30506,12,NA,2,1165,393,NA,NA,5/11/13 7:26,,0,0,5/11/13 0:35,12.990947,77.687112,13.19956,77.70688,0
2867,2867,30507,12,NA,2,186,393,NA,NA,5/12/13 6:28,5/13/13 0:00,1,0,5/11/13 0:37,12.80257,77.70453,13.19956,77.70688,1
2868,2868,30510,12,NA,2,1147,293,NA,NA,5/11/13 9:07,,0,0,5/11/13 2:29,13.03064,77.6491,12.849482,77.663187,0
2869,2869,14094,12,NA,2,393,149,NA,NA,5/11/13 15:07,,0,0,5/11/13 7:09,13.19956,77.70688,12.93022,77.56039,0
2870,2870,26047,12,NA,2,585,1384,NA,NA,5/11/13 16:19,,0,0,5/11/13 8:09,12.97677,77.5727,13.02853,77.54625,0
2871,2871,30517,12,1,3,1021,NA,NA,NA,5/11/13 9:07,,0,0,5/11/13 8:14,13.02853,77.54625,NA,NA,0
2872,2872,28916,12,2,3,1244,NA,NA,NA,5/12/13 7:55,,0,0,5/11/13 8:25,12.96462,77.68779,NA,NA,1
2873,2873,30520,12,2,3,1384,NA,NA,NA,5/11/13 9:36,,0,0,5/11/13 8:31,13.02853,77.54625,NA,NA,0
2874,2874,30083,12,1,3,269,NA,NA,NA,5/11/13 12:00,,0,0,5/11/13 9:49,12.9744,77.69183,NA,NA,0
2875,2875,20688,12,NA,2,413,585,NA,NA,5/11/13 15:21,,0,1,5/11/13 10:58,12.92171,77.59017,12.97677,77.5727,0
2876,2876,13440,12,NA,2,1086,484,NA,NA,5/12/13 6:00,,0,0,5/11/13 11:05,12.907487,77.64729,12.90013,77.48279,1
2877,2877,25585,12,1,3,824,NA,NA,NA,5/11/13 17:31,5/11/13 0:00,1,0,5/11/13 11:09,13.06557,77.58646,NA,NA,0
2878,2878,704,12,NA,2,296,953,NA,NA,5/11/13 14:24,,1,0,5/11/13 11:29,12.96662,77.59868,12.90536,77.54309,0
2879,2879,30542,12,NA,2,1248,393,NA,NA,5/11/13 18:00,,0,0,5/11/13 11:40,12.978945,77.574849,13.19956,77.70688,0
2880,2880,30549,65,NA,2,814,393,NA,NA,5/12/13 5:02,,0,0,5/11/13 12:13,12.908993,77.6889,13.19956,77.70688,0
2881,2881,29309,12,NA,2,515,168,NA,NA,5/11/13 17:02,,0,0,5/11/13 12:15,12.97896,77.67345,12.99313,77.59828,0
2882,2882,30553,12,2,3,846,NA,NA,NA,5/11/13 14:24,,0,0,5/11/13 12:29,12.98635,77.58203,NA,NA,0
2883,2883,18638,12,NA,2,296,1056,NA,NA,5/11/13 22:33,,0,0,5/11/13 12:31,12.96662,77.59868,12.919199,77.60931,0
2884,2884,19798,24,NA,1,625,NA,15,146,5/11/13 15:36,5/12/13 15:30,0,0,5/11/13 12:39,12.95431,77.6553,NA,NA,0
2885,2885,30555,12,NA,2,1192,184,NA,NA,5/12/13 6:57,,0,0,5/11/13 12:45,12.97677,77.5727,12.95871,77.56337,1
2886,2886,30568,12,NA,2,575,585,NA,NA,5/11/13 20:09,,1,0,5/11/13 14:08,13.03017,77.56684,12.97677,77.5727,0
2887,2887,14063,12,2,3,571,NA,NA,NA,5/11/13 16:33,,0,0,5/11/13 14:19,12.95185,77.69642,NA,NA,0
2888,2888,30581,12,NA,2,353,776,NA,NA,5/11/13 17:31,,0,0,5/11/13 15:58,13.03241,77.59914,13.01508,77.67796,0
2889,2889,14198,87,NA,1,344,NA,15,160,5/12/13 3:36,5/12/13 0:00,0,0,5/11/13 16:02,12.94788,77.67092,NA,NA,0
2890,2890,30290,12,NA,2,1054,1254,NA,NA,5/13/13 9:50,,0,0,5/11/13 16:40,12.90184,77.581587,12.934048,77.580568,0
2891,2891,30587,12,1,3,1133,NA,NA,NA,5/11/13 19:55,,1,0,5/11/13 16:43,12.9744,77.69183,NA,NA,0
2892,2892,30290,12,NA,2,1054,1254,NA,NA,5/15/13 10:04,,0,0,5/11/13 16:44,12.90184,77.581587,12.934048,77.580568,0
2893,2893,30290,12,NA,2,1254,1054,NA,NA,5/14/13 18:28,,0,0,5/11/13 17:02,12.934048,77.580568,12.90184,77.581587,0
2894,2894,30290,85,NA,2,1254,1054,NA,NA,5/17/13 18:00,,0,0,5/11/13 17:17,12.934048,77.580568,12.90184,77.581587,0
2895,2895,30595,54,NA,1,585,NA,15,184,6/8/13 6:57,6/11/13 0:00,0,0,5/11/13 17:44,12.97677,77.5727,NA,NA,0
2896,2896,30262,12,NA,2,758,92,NA,NA,5/11/13 19:26,,0,0,5/11/13 17:47,12.98768,77.59851,12.99569,77.6835,0
2897,2897,20838,12,NA,2,873,571,NA,NA,5/11/13 23:31,,0,0,5/11/13 18:21,12.96959,77.60051,12.95185,77.69642,0
2898,2898,16962,12,NA,2,157,637,NA,NA,5/12/13 6:28,,0,0,5/11/13 18:48,13.00858,77.66079,13.07951,77.55187,1
2899,2899,30607,12,NA,2,1323,91,NA,NA,5/12/13 6:28,,1,0,5/11/13 19:50,12.869805,77.653211,12.77663,77.56382,0
2900,2900,41365,85,2,3,488,NA,NA,NA,5/12/13 8:09,5/12/13 0:00,1,0,5/11/13 19:58,12.959979,77.647998,NA,NA,0
2901,2901,18472,12,NA,2,1330,1102,NA,NA,5/12/13 8:24,5/13/13 0:00,1,0,5/11/13 20:22,12.953434,77.70651,12.93652,77.54481,1
2902,2902,27030,12,NA,2,167,1321,NA,NA,5/12/13 0:43,,0,0,5/11/13 20:47,12.99036,77.58913,12.987445,77.616958,0
2903,2903,29606,12,1,3,201,NA,NA,NA,5/12/13 7:55,5/12/13 0:00,1,0,5/11/13 21:00,13.03779,77.59884,NA,NA,1
2904,2904,30620,12,NA,2,1084,353,NA,NA,5/12/13 5:45,,0,0,5/11/13 21:07,12.892657,77.581866,13.03241,77.59914,1
2905,2905,30619,12,2,3,1086,NA,NA,NA,5/12/13 6:57,,0,0,5/11/13 21:13,12.907487,77.64729,NA,NA,1
2906,2906,30619,12,2,3,1086,NA,NA,NA,5/12/13 6:57,,0,0,5/11/13 21:15,12.907487,77.64729,NA,NA,0
2907,2907,30628,12,NA,2,271,393,NA,NA,5/12/13 4:33,,0,1,5/11/13 21:59,12.95641,77.64076,13.19956,77.70688,0
2908,2908,3523,87,NA,2,873,1165,NA,NA,5/11/13 23:45,,0,0,5/11/13 22:45,12.96959,77.60051,12.990947,77.687112,0
2909,2909,30563,28,NA,2,637,1039,NA,NA,5/12/13 16:33,,1,0,5/11/13 22:54,13.07951,77.55187,12.979949,77.642913,0
2910,2910,30635,12,1,3,1089,NA,NA,NA,5/12/13 6:00,5/12/13 0:00,1,0,5/11/13 22:55,12.99517,77.731147,NA,NA,0
2911,2911,30637,12,NA,2,271,726,NA,NA,5/12/13 7:55,,0,1,5/11/13 22:59,12.95641,77.64076,12.98524,77.58836,1
2912,2912,18229,12,2,3,571,NA,NA,NA,5/12/13 10:19,5/12/13 0:00,1,0,5/11/13 23:02,12.95185,77.69642,NA,NA,0
2913,2913,29782,12,2,3,1136,NA,NA,NA,5/12/13 9:07,5/12/13 0:00,1,0,5/11/13 23:46,12.99049,77.69798,NA,NA,1
2914,2914,30648,12,NA,2,1281,393,NA,NA,5/12/13 7:12,,1,0,5/11/13 23:54,12.934634,77.611283,13.19956,77.70688,1
2915,2915,30650,12,2,3,58,NA,NA,NA,5/12/13 6:57,5/12/13 0:00,1,0,5/11/13 23:58,12.88963,77.60119,NA,NA,1
2916,2916,17014,12,NA,2,571,637,NA,NA,5/12/13 6:28,,1,0,5/12/13 0:40,12.95185,77.69642,13.07951,77.55187,1
2917,2917,30656,12,2,3,571,NA,NA,NA,5/12/13 9:07,,0,0,5/12/13 0:50,12.95185,77.69642,NA,NA,1
2918,2918,30656,12,2,3,1286,NA,NA,NA,5/12/13 9:07,,0,0,5/12/13 0:52,12.973448,77.62032,NA,NA,1
2919,2919,30662,12,NA,2,83,1017,NA,NA,5/12/13 7:26,,1,0,5/12/13 4:00,12.92415,77.67229,13.11084,77.60074,1
2920,2920,30607,12,2,3,1323,NA,NA,NA,5/12/13 10:04,5/12/13 0:00,1,0,5/12/13 8:12,12.869805,77.653211,NA,NA,1
2921,2921,30673,87,2,3,171,NA,NA,NA,5/12/13 11:02,,0,0,5/12/13 8:33,12.98479,77.66128,NA,NA,1
2922,2922,30674,12,2,3,214,NA,NA,NA,5/12/13 10:48,5/12/13 0:00,1,0,5/12/13 8:37,12.9822,77.60832,NA,NA,1
2923,2923,19771,12,1,3,122,NA,NA,NA,5/12/13 11:02,,1,0,5/12/13 8:58,12.99682,77.60436,NA,NA,1
2924,2924,30362,12,NA,2,1355,271,NA,NA,5/12/13 17:02,,0,0,5/12/13 9:10,13.025172,77.70655,12.95641,77.64076,1
2925,2925,30678,12,1,3,590,NA,NA,NA,5/12/13 18:00,,0,0,5/12/13 9:38,13.00826,77.56433,NA,NA,1
2926,2926,30681,12,1,3,1005,NA,NA,NA,5/12/13 12:28,5/12/13 0:00,1,0,5/12/13 9:52,12.89096,77.60993,NA,NA,1
2927,2927,30682,12,1,3,1378,NA,NA,NA,5/12/13 13:26,5/12/13 0:00,1,0,5/12/13 9:53,12.827912,77.679642,NA,NA,1
2928,2928,30688,12,NA,2,767,393,NA,NA,5/12/13 16:19,,0,0,5/12/13 10:24,12.9122,77.51043,13.19956,77.70688,1
2929,2929,30690,12,NA,2,292,393,NA,NA,5/12/13 14:38,,0,0,5/12/13 10:44,12.93944,77.62923,13.19956,77.70688,0
2930,2930,13762,28,NA,2,1041,393,NA,NA,5/13/13 6:28,,1,0,5/12/13 11:21,12.974408,77.6648,13.19956,77.70688,0
2931,2931,30699,12,NA,2,1017,89,NA,NA,5/12/13 16:19,,0,0,5/12/13 11:31,13.11084,77.60074,12.96519,77.71932,0
2932,2932,30704,12,NA,2,1136,393,NA,NA,5/16/13 12:57,,0,1,5/12/13 12:04,12.99049,77.69798,13.19956,77.70688,0
2933,2933,29009,28,NA,2,452,455,NA,NA,5/12/13 18:28,,0,0,5/12/13 12:20,12.95278,77.59088,12.999874,77.67812,0
2934,2934,27702,85,NA,2,1169,393,NA,NA,5/12/13 17:31,,0,0,5/12/13 12:48,13.018523,77.644366,13.19956,77.70688,0
2935,2935,30707,12,NA,2,413,1095,NA,NA,5/12/13 16:04,,1,0,5/12/13 12:55,12.92171,77.59017,12.92415,77.67229,1
2936,2936,29889,12,1,3,1157,NA,NA,NA,5/12/13 18:00,,0,0,5/12/13 13:20,13.05121,77.54113,NA,NA,0
2937,2937,30714,85,NA,2,344,393,NA,NA,5/13/13 6:43,5/14/13 0:00,1,0,5/12/13 14:17,12.94788,77.67092,13.19956,77.70688,0
2938,2938,19009,12,NA,2,293,585,NA,NA,5/13/13 3:36,,0,0,5/12/13 15:59,12.849482,77.663187,12.97677,77.5727,0
2939,2939,789,12,NA,2,142,271,NA,NA,5/13/13 6:28,5/14/13 0:00,1,0,5/12/13 16:29,12.91281,77.60923,12.95641,77.64076,0
2940,2940,30732,28,NA,2,1058,452,NA,NA,5/12/13 21:36,,1,0,5/12/13 16:41,12.914535,77.631658,12.95278,77.59088,1
2941,2941,30733,12,NA,2,1166,572,NA,NA,5/13/13 7:26,,0,0,5/12/13 16:46,12.997198,77.669514,12.91873,77.61494,0
2942,2942,17664,12,NA,2,221,767,NA,NA,5/13/13 19:55,,0,0,5/12/13 17:47,12.98541,77.57891,12.9122,77.51043,0
2943,2943,19235,12,NA,2,1261,393,NA,NA,5/24/13 3:36,,1,0,5/12/13 18:18,13.08324,77.480214,13.19956,77.70688,0
2944,2944,30741,12,NA,2,25,392,NA,NA,5/14/13 0:28,,1,0,5/12/13 18:20,12.98059,77.57475,12.986284,77.735245,0
2945,2945,868,12,NA,2,141,572,NA,NA,5/12/13 19:40,,0,0,5/12/13 18:37,12.97119,77.61477,12.91873,77.61494,0
2946,2946,30743,12,NA,2,393,1165,NA,NA,5/13/13 7:26,,1,0,5/12/13 18:41,13.19956,77.70688,12.990947,77.687112,0
2947,2947,30746,12,NA,2,1217,115,NA,NA,5/13/13 13:55,,1,0,5/12/13 19:41,13.04937,77.51179,12.99319,77.54472,0
2948,2948,24964,12,NA,2,1166,571,NA,NA,5/13/13 0:57,,0,0,5/12/13 19:56,12.997198,77.669514,12.95185,77.69642,0
2949,2949,19619,12,NA,2,1068,1166,NA,NA,5/13/13 3:07,,0,0,5/12/13 20:17,13.044009,77.606805,12.997198,77.669514,0
2950,2950,30751,24,NA,2,450,1021,NA,NA,5/13/13 9:21,,0,0,5/12/13 20:30,12.9334,77.62652,13.02853,77.54625,0
2951,2951,30754,12,NA,2,171,393,NA,NA,5/12/13 22:48,,0,0,5/12/13 20:53,12.98479,77.66128,13.19956,77.70688,0
2952,2952,30759,12,NA,2,293,393,NA,NA,5/13/13 3:07,,1,0,5/12/13 21:12,12.849482,77.663187,13.19956,77.70688,0
2953,2953,20432,65,NA,2,149,393,NA,NA,5/13/13 1:12,,1,0,5/12/13 22:46,12.93022,77.56039,13.19956,77.70688,0
2954,2954,30767,12,1,3,572,NA,NA,NA,5/13/13 7:12,5/13/13 0:00,1,0,5/12/13 22:52,12.91873,77.61494,NA,NA,0
2955,2955,30768,85,NA,2,1033,393,NA,NA,5/13/13 3:50,,1,0,5/12/13 23:11,12.906358,77.599547,13.19956,77.70688,0
2956,2956,30772,12,NA,2,1294,1338,NA,NA,5/13/13 9:21,,1,0,5/12/13 23:45,12.964653,77.599573,13.03017,77.56684,0
2957,2957,30773,12,NA,2,171,393,NA,NA,5/13/13 7:12,,1,0,5/12/13 23:46,12.98479,77.66128,13.19956,77.70688,0
2958,2958,23840,12,NA,2,846,730,NA,NA,5/13/13 9:07,,0,0,5/13/13 5:54,12.98635,77.58203,13.03386,77.51269,0
2959,2959,30781,87,2,3,1097,NA,NA,NA,5/13/13 9:36,,0,0,5/13/13 6:57,12.97943,77.66125,NA,NA,0
2960,2960,915,24,NA,2,220,293,NA,NA,5/13/13 7:55,,0,0,5/13/13 7:09,12.99722,77.62003,12.849482,77.663187,0
2961,2961,30707,65,2,3,1095,NA,NA,NA,5/13/13 12:00,5/13/13 0:00,1,0,5/13/13 8:29,12.92415,77.67229,NA,NA,0
2962,2962,30787,12,NA,2,1152,1384,NA,NA,5/13/13 18:14,,0,0,5/13/13 8:58,12.87153,77.60206,13.02853,77.54625,1
2963,2963,30790,12,1,3,571,NA,NA,NA,5/13/13 11:02,,0,0,5/13/13 9:07,12.95185,77.69642,NA,NA,0
2964,2964,30794,65,1,3,278,NA,NA,NA,5/13/13 11:02,,0,0,5/13/13 10:03,13.00472,77.55381,NA,NA,1
2965,2965,30772,12,NA,2,1294,1338,NA,NA,5/15/13 8:24,,0,0,5/13/13 10:18,12.964653,77.599573,13.03017,77.56684,0
2966,2966,30796,28,NA,2,767,585,NA,NA,5/14/13 12:28,,0,0,5/13/13 10:27,12.9122,77.51043,12.97677,77.5727,0
2967,2967,30798,65,NA,2,142,1384,NA,NA,5/14/13 12:43,,0,0,5/13/13 10:33,12.91281,77.60923,13.02853,77.54625,0
2968,2968,2065,12,1,3,625,NA,NA,NA,5/13/13 12:28,,0,0,5/13/13 10:39,12.95431,77.6553,NA,NA,0
2969,2969,30802,12,NA,2,293,1264,NA,NA,5/13/13 12:00,,0,0,5/13/13 10:48,12.849482,77.663187,12.835737,77.679599,0
2970,2970,23775,12,1,3,731,NA,NA,NA,5/13/13 13:55,,0,0,5/13/13 10:50,13.04937,77.51179,NA,NA,0
2971,2971,30329,12,NA,2,1096,393,NA,NA,5/13/13 13:55,,0,0,5/13/13 11:20,12.96519,77.71932,13.19956,77.70688,0
2972,2972,30418,12,NA,2,1375,393,NA,NA,5/13/13 23:02,,0,0,5/13/13 12:15,12.94371,77.600549,13.19956,77.70688,0
2973,2973,30716,12,1,3,784,NA,NA,NA,5/13/13 15:07,,0,0,5/13/13 13:38,12.96634,77.60709,NA,NA,0
2974,2974,30823,12,NA,2,1026,344,NA,NA,5/13/13 15:36,,0,0,5/13/13 14:08,13.10482,77.57631,12.94788,77.67092,0
2975,2975,32237,12,NA,2,393,977,NA,NA,5/14/13 0:43,,1,0,5/13/13 18:01,13.19956,77.70688,12.969933,77.533286,0
2976,2976,15578,12,NA,2,1095,1390,NA,NA,5/13/13 19:40,,1,0,5/13/13 18:09,12.92415,77.67229,12.969368,77.641302,1
2977,2977,30840,12,NA,2,1086,393,NA,NA,5/14/13 3:21,,0,0,5/13/13 19:08,12.907487,77.64729,13.19956,77.70688,0
2978,2978,8993,28,NA,2,136,142,NA,NA,5/14/13 19:40,,0,0,5/13/13 19:38,12.90796,77.62418,12.91281,77.60923,0
2979,2979,30843,12,NA,2,1054,1384,NA,NA,5/14/13 11:02,,1,0,5/13/13 20:47,12.90184,77.581587,13.02853,77.54625,0
2980,2980,21670,12,1,3,458,NA,NA,NA,5/14/13 9:07,5/14/13 0:00,1,0,5/13/13 20:52,13.00037,77.72746,NA,NA,0
2981,2981,30846,28,NA,2,1056,393,NA,NA,5/15/13 3:36,,1,0,5/13/13 21:00,12.919199,77.60931,13.19956,77.70688,0
2982,2982,30850,24,NA,2,540,393,NA,NA,5/14/13 3:50,,0,1,5/13/13 21:42,12.92768,77.62664,13.19956,77.70688,0
2983,2983,30854,12,2,3,1328,NA,NA,NA,5/14/13 7:40,5/14/13 0:00,1,0,5/13/13 23:13,12.958808,77.649047,NA,NA,0
2984,2984,30857,28,NA,2,1274,393,NA,NA,5/14/13 7:40,,1,0,5/13/13 23:37,12.943041,77.696158,13.19956,77.70688,0
2985,2985,30858,12,2,3,450,NA,NA,NA,5/14/13 10:19,,0,0,5/13/13 23:47,12.9334,77.62652,NA,NA,0
2986,2986,3017,28,NA,2,393,83,NA,NA,5/14/13 4:48,5/15/13 0:00,1,0,5/14/13 0:42,13.19956,77.70688,12.92415,77.67229,0
2987,2987,30860,28,NA,2,832,393,NA,NA,5/18/13 21:07,,0,0,5/14/13 1:07,12.88019,77.64558,13.19956,77.70688,0
2988,2988,30861,24,NA,2,396,585,NA,NA,5/14/13 14:38,,1,0,5/14/13 1:20,12.92073,77.66482,12.97677,77.5727,0
2989,2989,29349,12,NA,2,1054,1331,NA,NA,5/14/13 9:21,,0,0,5/14/13 7:37,12.90184,77.581587,12.896203,77.598108,1
2990,2990,34880,23,2,3,52,NA,NA,NA,5/14/13 10:33,,0,0,5/14/13 7:44,12.94329,77.54281,NA,NA,0
2991,2991,29799,12,NA,2,1017,1086,NA,NA,5/14/13 10:19,,0,0,5/14/13 8:04,13.11084,77.60074,12.907487,77.64729,0
2992,2992,30869,12,1,3,1017,NA,NA,NA,5/16/13 10:04,,0,0,5/14/13 8:26,13.11084,77.60074,NA,NA,0
2993,2993,30880,65,NA,1,1328,NA,15,132,5/14/13 12:57,5/14/13 13:00,0,0,5/14/13 10:56,12.958808,77.649047,NA,NA,0
2994,2994,27383,85,NA,2,1340,393,NA,NA,5/15/13 6:28,,0,0,5/14/13 11:01,13.049165,77.593189,13.19956,77.70688,0
2995,2995,22273,12,NA,2,1096,393,NA,NA,5/15/13 12:57,,0,0,5/14/13 12:10,12.96519,77.71932,13.19956,77.70688,0
2996,2996,20861,12,1,3,767,NA,NA,NA,5/14/13 16:33,5/14/13 0:00,1,0,5/14/13 12:24,12.9122,77.51043,NA,NA,0
2997,2997,30900,12,NA,2,1338,393,NA,NA,5/15/13 4:04,,1,0,5/14/13 13:55,13.03017,77.56684,13.19956,77.70688,0
2998,2998,30901,23,NA,2,89,1181,NA,NA,5/14/13 14:38,,0,0,5/14/13 14:09,12.96519,77.71932,12.97896,77.67345,0
2999,2999,30866,12,NA,2,1036,1021,NA,NA,5/14/13 18:57,,0,0,5/14/13 15:19,12.925568,77.580568,13.02853,77.54625,0
3000,3000,24898,28,NA,2,396,393,NA,NA,5/14/13 21:21,,1,0,5/14/13 16:14,12.92073,77.66482,13.19956,77.70688,0
3001,3001,868,12,NA,2,1017,585,NA,NA,5/14/13 18:00,,0,0,5/14/13 17:34,13.11084,77.60074,12.97677,77.5727,0
3002,3002,26790,10,NA,2,571,269,NA,NA,5/15/13 2:38,,1,0,5/14/13 17:35,12.95185,77.69642,12.9744,77.69183,0
3003,3003,23904,65,2,3,1341,NA,NA,NA,5/15/13 9:36,5/15/13 0:00,1,0,5/14/13 19:44,12.979703,77.69382,NA,NA,0
3004,3004,14651,12,NA,2,580,344,NA,NA,5/15/13 0:14,,0,0,5/14/13 20:55,12.97038,77.61045,12.94788,77.67092,0
3005,3005,30937,12,NA,1,393,NA,15,55,5/20/13 13:26,5/23/13 0:00,0,0,5/14/13 21:34,13.19956,77.70688,NA,NA,0
3006,3006,30939,12,1,3,571,NA,NA,NA,5/15/13 11:31,,0,0,5/14/13 22:30,12.95185,77.69642,NA,NA,0
3007,3007,26868,12,NA,2,585,542,NA,NA,5/15/13 7:12,,1,0,5/14/13 23:30,12.97677,77.5727,12.93823,77.62289,0
3008,3008,30946,87,2,3,1087,NA,NA,NA,5/15/13 9:07,,0,0,5/15/13 0:09,12.909579,77.638063,NA,NA,0
3009,3009,30778,12,NA,2,392,1257,NA,NA,5/15/13 8:24,5/16/13 0:00,1,0,5/15/13 0:18,12.986284,77.735245,12.934477,77.611284,1
3010,3010,30949,12,NA,2,499,585,NA,NA,5/15/13 19:12,5/15/13 0:00,1,0,5/15/13 6:07,12.88973,77.64865,12.97677,77.5727,0
3011,3011,9673,24,NA,2,393,142,NA,NA,5/15/13 15:21,,1,0,5/15/13 6:40,13.19956,77.70688,12.91281,77.60923,0
3012,3012,30951,12,NA,2,1384,293,NA,NA,5/15/13 10:48,,1,0,5/15/13 7:28,13.02853,77.54625,12.849482,77.663187,0
3013,3013,27969,12,2,3,339,NA,NA,NA,5/15/13 13:55,,0,0,5/15/13 8:36,12.91028,77.64512,NA,NA,0
3014,3014,30971,12,NA,2,479,393,NA,NA,5/15/13 14:38,,1,0,5/15/13 12:34,13.02298,77.60922,13.19956,77.70688,0
3015,3015,30973,85,NA,2,849,393,NA,NA,5/16/13 13:12,,0,0,5/15/13 13:03,12.95434,77.60072,13.19956,77.70688,0
3016,3016,27250,12,NA,2,393,1388,NA,NA,5/15/13 20:09,,1,0,5/15/13 14:19,13.19956,77.70688,12.919722,77.592806,0
3017,3017,30817,12,NA,2,264,572,NA,NA,5/19/13 5:31,,0,0,5/15/13 14:47,12.90721,77.69544,12.91873,77.61494,1
3018,3018,24082,65,1,3,1237,NA,NA,NA,5/15/13 17:02,,0,0,5/15/13 15:37,12.92645,77.61206,NA,NA,0
3019,3019,30982,28,NA,2,515,168,NA,NA,5/15/13 18:00,,1,0,5/15/13 15:42,12.97896,77.67345,12.99313,77.59828,1
3020,3020,30986,12,NA,2,142,393,NA,NA,5/16/13 12:28,,0,0,5/15/13 16:07,12.91281,77.60923,13.19956,77.70688,0
